TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK
1610612749,Milwaukee,Bucks,2017,82,44,38,0.537,7,3,3,4,15,5,N/A,3257,6807,0.478,718,2024,0.355,1499,1915,0.783,688,2579,3267,1905,1752,722,1135,443,8731,15
1610612749,Milwaukee,Bucks,2018,82,60,22,0.732,1,1,10,5,15,5,N/A,3555,7471,0.476,1105,3134,0.353,1471,1904,0.773,762,3316,4078,2136,1608,615,1137,486,9686,1
1610612749,Milwaukee,Bucks,2019,73,56,17,0.767,1,1,5,5,15,5,N/A,3160,6638,0.476,1007,2840,0.355,1336,1800,0.742,691,3083,3774,1889,1431,526,1102,429,8663,2
1610612749,Milwaukee,Bucks,2020,72,46,26,0.639,3,1,16,7,15,5,LEAGUE CHAMPION,3221,6610,0.487,1038,2669,0.389,1169,1539,0.76,741,2724,3465,1834,1244,585,995,334,8649,1
1610612749,Milwaukee,Bucks,2021,82,51,31,0.622,3,1,7,5,15,5,N/A,3429,7331,0.468,1153,3151,0.366,1459,1881,0.776,840,2990,3830,1960,1494,623,1100,326,9470,3
1610612749,Milwaukee,Bucks,2022,82,58,24,0.707,1,1,1,4,15,5,N/A,3504,7411,0.473,1217,3306,0.368,1364,1837,0.743,914,3074,3988,2115,1481,521,1199,403,9589,8
1610612750,Minnesota,Timberwolves,2013,82,40,42,0.488,10,3,0,0,15,5,N/A,3189,7175,0.444,600,1757,0.341,1790,2301,0.778,1024,2644,3668,1963,1504,718,1142,297,8768,3
1610612750,Minnesota,Timberwolves,2014,82,16,66,0.195,15,5,0,0,15,5,N/A,2986,6820,0.438,406,1223,0.332,1638,2110,0.776,949,2406,3355,1771,1571,668,1231,327,8016,23
1610612750,Minnesota,Timberwolves,2015,82,29,53,0.354,13,5,0,0,15,5,N/A,3095,6668,0.464,455,1347,0.338,1753,2213,0.792,821,2587,3408,1916,1696,656,1231,375,8398,15
1610612750,Minnesota,Timberwolves,2016,82,31,51,0.378,13,5,0,0,15,5,N/A,3235,6922,0.467,601,1723,0.349,1586,1986,0.799,938,2540,3478,1940,1646,654,1150,370,8657,13
1610612750,Minnesota,Timberwolves,2017,82,47,35,0.573,8,4,1,4,15,5,N/A,3365,7063,0.476,658,1845,0.357,1592,1980,0.804,848,2593,3441,1861,1495,689,1021,345,8980,8
1610612750,Minnesota,Timberwolves,2018,82,36,46,0.439,11,5,0,0,15,5,N/A,3413,7483,0.456,827,2357,0.351,1570,1995,0.787,923,2750,3673,2018,1664,683,1074,411,9223,13
1610612750,Minnesota,Timberwolves,2019,64,19,45,0.297,14,5,0,0,15,5,N/A,2586,5865,0.441,853,2540,0.336,1223,1624,0.753,675,2193,2868,1525,1370,555,981,362,7248,24
1610612750,Minnesota,Timberwolves,2020,72,23,49,0.319,13,4,0,0,15,5,N/A,2932,6546,0.448,944,2706,0.349,1265,1662,0.761,757,2376,3133,1846,1507,632,1027,398,8073,18
1610612750,Minnesota,Timberwolves,2021,82,46,36,0.561,7,3,2,4,15,5,N/A,3411,7458,0.457,1211,3386,0.358,1474,1894,0.778,921,2700,3621,2106,1786,721,1175,460,9507,1
1610612750,Minnesota,Timberwolves,2022,82,42,40,0.512,8,2,1,4,15,5,N/A,3515,7167,0.49,997,2731,0.365,1467,1942,0.755,749,2686,3435,2145,1768,657,1258,444,9494,13
1610612751,Brooklyn,Nets,2013,82,44,38,0.537,6,2,5,7,15,5,N/A,2931,6391,0.459,709,1922,0.369,1508,2002,0.753,721,2407,3128,1714,1777,705,1191,311,8079,21
1610612751,Brooklyn,Nets,2014,82,38,44,0.463,8,3,2,4,15,5,N/A,3069,6804,0.451,541,1633,0.331,1359,1817,0.748,846,2627,3473,1716,1579,576,1133,340,8038,21
1610612751,Brooklyn,Nets,2015,82,21,61,0.256,14,4,0,0,15,5,N/A,3136,6920,0.453,531,1508,0.352,1286,1699,0.757,863,2614,3477,1829,1476,627,1212,332,8089,26
1610612751,Brooklyn,Nets,2016,82,20,62,0.244,15,5,0,0,15,5,N/A,3102,6987,0.444,877,2591,0.338,1592,2020,0.788,721,2879,3600,1756,1726,593,1356,387,8673,12
1610612751,Brooklyn,Nets,2017,82,28,54,0.341,12,5,0,0,15,5,N/A,3136,7114,0.441,1041,2924,0.356,1428,1850,0.772,792,2852,3644,1941,1688,512,1245,390,8741,14
1610612751,Brooklyn,Nets,2018,82,42,40,0.512,6,4,1,4,15,5,N/A,3301,7358,0.449,1047,2965,0.353,1555,2088,0.745,900,2919,3819,1954,1763,539,1236,339,9204,15
1610612751,Brooklyn,Nets,2019,72,35,37,0.486,7,4,0,4,15,5,N/A,2908,6498,0.448,941,2746,0.343,1291,1732,0.745,766,2683,3449,1761,1510,464,1099,323,8048,17
1610612751,Brooklyn,Nets,2020,72,48,24,0.667,2,2,7,5,15,5,N/A,3106,6289,0.494,1020,2600,0.392,1305,1623,0.804,640,2559,3199,1929,1371,484,975,379,8537,2
1610612751,Brooklyn,Nets,2021,82,44,38,0.537,7,4,0,4,15,5,N/A,3442,7251,0.475,940,2602,0.361,1434,1781,0.805,844,2796,3640,2071,1670,582,1153,448,9258,9
1610612751,Brooklyn,Nets,2022,82,45,37,0.549,6,4,0,4,15,5,N/A,3399,6978,0.487,1048,2771,0.378,1449,1811,0.8,674,2648,3322,2093,1730,585,1127,506,9295,20
1610612752,New York,Knicks,2013,82,37,45,0.451,9,3,0,0,15,5,N/A,3027,6739,0.449,759,2038,0.372,1271,1670,0.761,870,2437,3307,1641,1815,631,1063,367,8084,20
1610612752,New York,Knicks,2014,82,17,65,0.207,15,5,0,0,15,5,N/A,2882,6726,0.428,560,1614,0.347,1211,1575,0.769,867,2443,3310,1746,1768,575,1206,382,7535,30
1610612752,New York,Knicks,2015,82,32,50,0.39,13,3,0,0,15,5,N/A,3022,6886,0.439,610,1762,0.346,1411,1753,0.805,850,2788,3638,1682,1616,467,1099,466,8065,27
1610612752,New York,Knicks,2016,82,31,51,0.378,12,3,0,0,15,5,N/A,3244,7256,0.447,704,2022,0.348,1364,1731,0.788,983,2723,3706,1786,1668,581,1139,455,8556,18
1610612752,New York,Knicks,2017,82,29,53,0.354,11,4,0,0,15,5,N/A,3334,7193,0.464,673,1914,0.352,1225,1557,0.787,859,2752,3611,1912,1682,552,1208,421,8566,18
1610612752,New York,Knicks,2018,82,17,65,0.207,15,5,0,0,15,5,N/A,3134,7241,0.433,823,2421,0.34,1484,1956,0.759,857,2811,3668,1646,1713,557,1151,422,8575,28
1610612752,New York,Knicks,2019,66,21,45,0.318,12,5,0,0,15,5,N/A,2638,5896,0.447,631,1872,0.337,1076,1550,0.694,795,2274,3069,1456,1464,504,946,313,6983,26
1610612752,New York,Knicks,2020,72,41,31,0.569,4,3,1,4,15,5,N/A,2839,6225,0.456,847,2163,0.392,1181,1506,0.784,696,2554,3250,1541,1473,507,932,365,7706,26
1610612752,New York,Knicks,2021,82,37,45,0.451,11,5,0,0,15,5,N/A,3088,7069,0.437,1082,3029,0.357,1473,1980,0.744,941,2841,3782,1793,1672,570,1087,399,8731,26
1610612752,New York,Knicks,2022,82,47,35,0.573,5,3,6,5,15,5,N/A,3444,7328,0.47,1037,2930,0.354,1589,2087,0.761,1031,2790,3821,1880,1666,527,1065,340,9514,11
1610612753,Orlando,Magic,2013,82,23,59,0.28,13,5,0,0,15,5,N/A,3022,6784,0.445,563,1596,0.353,1307,1714,0.763,794,2654,3448,1726,1678,630,1222,350,7914,25
1610612753,Orlando,Magic,2014,82,25,57,0.305,13,5,0,0,15,5,N/A,3076,6792,0.453,554,1598,0.347,1141,1565,0.729,822,2607,3429,1692,1714,647,1221,314,7847,25
1610612753,Orlando,Magic,2015,82,35,47,0.427,11,5,0,0,15,5,N/A,3242,7120,0.455,636,1818,0.35,1249,1649,0.757,843,2709,3552,1933,1701,673,1155,417,8369,18
1610612753,Orlando,Magic,2016,82,29,53,0.354,13,5,0,0,15,5,N/A,3139,7133,0.44,701,2139,0.328,1309,1753,0.747,807,2734,3541,1820,1584,580,1091,396,8288,27
1610612753,Orlando,Magic,2017,82,25,57,0.305,14,4,0,0,15,5,N/A,3182,7042,0.452,844,2405,0.351,1271,1678,0.757,722,2692,3414,1921,1579,622,1192,400,8479,24
1610612753,Orlando,Magic,2018,82,42,40,0.512,7,1,1,4,15,5,N/A,3316,7307,0.454,937,2633,0.356,1231,1575,0.782,822,2902,3724,2095,1526,543,1082,445,8800,24
1610612753,Orlando,Magic,2019,73,33,40,0.452,8,2,1,4,15,5,N/A,2871,6468,0.444,807,2354,0.343,1282,1656,0.774,751,2498,3249,1747,1336,599,937,396,7831,22
1610612753,Orlando,Magic,2020,72,21,51,0.292,14,5,0,0,15,5,N/A,2754,6423,0.429,784,2288,0.343,1196,1543,0.775,747,2525,3272,1571,1237,496,924,318,7488,29
1610612753,Orlando,Magic,2021,82,22,60,0.268,15,5,0,0,15,5,N/A,3139,7240,0.434,999,3022,0.331,1270,1614,0.787,746,2885,3631,1947,1612,555,1188,367,8547,29
1610612753,Orlando,Magic,2022,82,34,48,0.415,13,4,0,0,15,5,N/A,3323,7074,0.47,883,2551,0.346,1607,2050,0.784,833,2713,3546,1906,1652,603,1236,382,9136,26
1610612754,Indiana,Pacers,2013,82,56,26,0.683,1,1,10,9,15,5,N/A,2949,6573,0.449,550,1542,0.357,1485,1907,0.779,834,2831,3665,1651,1675,550,1237,446,7933,24
1610612754,Indiana,Pacers,2014,82,38,44,0.463,9,4,0,0,15,5,N/A,2998,6824,0.439,612,1740,0.352,1373,1817,0.756,856,2822,3678,1757,1742,505,1147,375,7981,24
1610612754,Indiana,Pacers,2015,82,45,37,0.549,7,2,3,4,15,5,N/A,3142,6985,0.45,663,1889,0.351,1430,1872,0.764,847,2779,3626,1741,1641,742,1219,391,8377,17
1610612754,Indiana,Pacers,2016,82,42,40,0.512,7,3,0,4,15,5,N/A,3221,6931,0.465,709,1885,0.376,1467,1811,0.81,742,2702,3444,1844,1597,669,1130,409,8618,15
1610612754,Indiana,Pacers,2017,82,48,34,0.585,5,2,3,4,15,5,N/A,3345,7083,0.472,741,2010,0.369,1225,1573,0.779,788,2684,3472,1819,1544,721,1088,340,8656,17
1610612754,Indiana,Pacers,2018,82,48,34,0.585,5,2,0,4,15,5,N/A,3390,7135,0.475,779,2081,0.374,1298,1727,0.752,762,2766,3528,2128,1594,713,1122,404,8857,22
1610612754,Indiana,Pacers,2019,73,45,28,0.616,4,2,0,4,15,5,N/A,3075,6457,0.476,743,2046,0.363,1096,1393,0.787,636,2489,3125,1888,1445,543,967,376,7989,19
1610612754,Indiana,Pacers,2020,72,34,38,0.472,9,2,0,0,15,5,N/A,3115,6567,0.474,889,2445,0.364,1183,1493,0.792,648,2424,3072,1973,1453,611,975,460,8302,6
1610612754,Indiana,Pacers,2021,82,25,57,0.305,13,4,0,0,15,5,N/A,3398,7338,0.463,997,2899,0.344,1347,1754,0.768,925,2671,3596,2081,1675,582,1183,457,9140,14
1610612754,Indiana,Pacers,2022,82,35,47,0.427,11,4,0,0,15,5,N/A,3444,7345,0.469,1112,3030,0.367,1535,1944,0.79,832,2575,3407,2213,1741,631,1224,478,9535,10
1610612755,Philadelphia,76ers,2013,82,19,63,0.232,14,5,0,0,15,5,N/A,3108,7150,0.435,577,1847,0.312,1362,1918,0.71,949,2556,3505,1791,1844,765,1384,330,8155,19
1610612755,Philadelphia,76ers,2014,82,18,64,0.22,14,4,0,0,15,5,N/A,2765,6777,0.408,692,2160,0.32,1320,1953,0.676,978,2536,3514,1683,1778,789,1453,487,7542,29
1610612755,Philadelphia,76ers,2015,82,10,72,0.122,15,5,0,0,15,5,N/A,2970,6887,0.431,764,2255,0.339,1284,1850,0.694,777,2605,3382,1765,1780,680,1343,495,7988,29
1610612755,Philadelphia,76ers,2016,82,28,54,0.341,14,4,0,0,15,5,N/A,3088,6992,0.442,831,2443,0.34,1393,1806,0.771,807,2706,3513,1949,1793,692,1366,420,8400,25
1610612755,Philadelphia,76ers,2017,82,52,30,0.634,3,3,5,5,15,5,N/A,3349,7098,0.472,901,2445,0.369,1405,1868,0.752,893,2996,3889,2221,1811,682,1353,420,9004,7
1610612755,Philadelphia,76ers,2018,82,51,31,0.622,3,2,7,5,15,5,N/A,3407,7233,0.471,889,2474,0.359,1742,2258,0.771,892,3025,3917,2207,1745,606,1223,432,9445,4
1610612755,Philadelphia,76ers,2019,73,43,30,0.589,6,3,0,4,15,5,N/A,3000,6417,0.468,848,2307,0.368,1236,1638,0.755,764,2553,3317,1884,1529,586,1037,389,8084,15
1610612755,Philadelphia,76ers,2020,72,49,23,0.681,1,1,7,5,15,5,N/A,2981,6257,0.476,811,2169,0.374,1409,1836,0.767,722,2522,3244,1706,1456,655,1040,447,8182,14
1610612755,Philadelphia,76ers,2021,82,51,31,0.622,4,2,6,6,15,5,N/A,3230,6932,0.466,950,2608,0.364,1605,1955,0.821,700,2770,3470,1945,1590,633,1027,435,9015,18
1610612755,Philadelphia,76ers,2022,82,54,28,0.659,3,2,7,4,15,5,N/A,3347,6870,0.487,1035,2675,0.387,1719,2058,0.835,715,2641,3356,2063,1675,635,1121,389,9448,14
1610612756,Phoenix,Suns,2013,82,48,34,0.585,9,3,0,0,15,5,N/A,3172,6845,0.463,765,2055,0.372,1520,2004,0.758,928,2601,3529,1563,1798,688,1258,374,8629,7
1610612756,Phoenix,Suns,2014,82,39,43,0.476,10,3,0,0,15,5,N/A,3178,7038,0.452,698,2048,0.341,1343,1767,0.76,896,2643,3539,1659,1744,700,1238,385,8397,11
1610612756,Phoenix,Suns,2015,82,23,59,0.28,14,4,0,0,15,5,N/A,3051,7018,0.435,738,2118,0.348,1431,1905,0.751,943,2733,3676,1701,1858,632,1410,313,8271,22
1610612756,Phoenix,Suns,2016,82,24,58,0.293,15,5,0,0,15,5,N/A,3270,7260,0.45,615,1854,0.332,1676,2159,0.776,976,2712,3688,1604,2030,673,1265,399,8831,9
1610612756,Phoenix,Suns,2017,82,21,61,0.256,15,5,0,0,15,5,N/A,3153,7141,0.442,763,2286,0.334,1453,1962,0.741,842,2776,3618,1743,1807,569,1289,370,8522,21
1610612756,Phoenix,Suns,2018,82,19,63,0.232,15,5,0,0,15,5,N/A,3289,7164,0.459,790,2400,0.329,1447,1858,0.779,748,2563,3311,1957,1932,735,1279,418,8815,23
1610612756,Phoenix,Suns,2019,73,34,39,0.466,10,3,0,0,15,5,N/A,3006,6429,0.468,831,2320,0.358,1451,1740,0.834,712,2465,3177,1987,1609,559,1077,290,8294,7
1610612756,Phoenix,Suns,2020,72,51,21,0.708,2,1,14,8,15,5,FINALS APPEARANCE,3118,6357,0.49,940,2490,0.378,1124,1347,0.834,630,2462,3092,1939,1374,517,902,312,8300,7
1610612756,Phoenix,Suns,2021,82,64,18,0.78,1,1,7,6,15,5,N/A,3581,7389,0.485,951,2616,0.364,1303,1635,0.797,801,2913,3714,2244,1633,702,1060,359,9416,5
1610612756,Phoenix,Suns,2022,82,45,37,0.549,4,2,6,5,15,5,N/A,3453,7388,0.467,1001,2674,0.374,1412,1781,0.793,971,2657,3628,2235,1739,585,1110,432,9319,17
1610612757,Portland,Trail Blazers,2013,82,54,28,0.659,5,2,5,6,15,5,N/A,3207,7134,0.45,770,2071,0.372,1569,1926,0.815,1022,2786,3808,1904,1576,454,1125,387,8753,4
1610612757,Portland,Trail Blazers,2014,82,51,31,0.622,4,1,1,4,15,5,N/A,3175,7049,0.45,807,2231,0.362,1272,1589,0.801,879,2881,3760,1799,1494,525,1117,372,8429,9
1610612757,Portland,Trail Blazers,2015,82,44,38,0.537,5,2,5,6,15,5,N/A,3167,7040,0.45,864,2336,0.37,1424,1889,0.754,948,2782,3730,1748,1782,562,1200,380,8622,6
1610612757,Portland,Trail Blazers,2016,82,41,41,0.5,8,3,0,4,15,5,N/A,3243,7059,0.459,852,2272,0.375,1513,1940,0.78,830,2750,3580,1733,1736,574,1126,408,8851,8
1610612757,Portland,Trail Blazers,2017,82,49,33,0.598,3,1,0,4,15,5,N/A,3222,7132,0.452,845,2308,0.366,1372,1715,0.8,835,2893,3728,1599,1599,573,1109,423,8661,16
1610612757,Portland,Trail Blazers,2018,82,53,29,0.646,3,2,8,8,15,5,N/A,3470,7427,0.467,904,2520,0.359,1558,1914,0.814,967,2968,3935,1887,1669,546,1135,413,9402,6
1610612757,Portland,Trail Blazers,2019,74,35,39,0.473,8,4,1,4,15,5,N/A,3122,6749,0.463,952,2525,0.377,1312,1632,0.804,754,2599,3353,1525,1606,465,946,451,8508,3
1610612757,Portland,Trail Blazers,2020,72,42,30,0.583,6,3,2,4,15,5,N/A,2973,6558,0.453,1132,2939,0.385,1282,1558,0.823,766,2441,3207,1531,1362,496,799,363,8360,5
1610612757,Portland,Trail Blazers,2021,82,27,55,0.329,13,4,0,0,15,5,N/A,3161,7144,0.442,1043,3017,0.346,1346,1771,0.76,854,2661,3515,1880,1728,657,1187,366,8711,27
1610612757,Portland,Trail Blazers,2022,82,33,49,0.402,13,5,0,0,15,5,N/A,3317,7001,0.474,1056,2893,0.365,1609,2021,0.796,774,2551,3325,1981,1643,553,1185,376,9299,19
1610612758,Sacramento,Kings,2013,82,28,54,0.341,13,4,0,0,15,5,N/A,3026,6766,0.447,491,1475,0.333,1698,2237,0.759,990,2656,3646,1547,1849,587,1249,318,8241,17
1610612758,Sacramento,Kings,2014,82,29,53,0.354,13,4,0,0,15,5,N/A,3010,6617,0.455,461,1350,0.341,1829,2400,0.762,895,2728,3623,1667,1696,550,1333,324,8310,14
1610612758,Sacramento,Kings,2015,82,33,49,0.402,10,3,0,0,15,5,N/A,3283,7083,0.464,660,1839,0.359,1514,2089,0.725,868,2760,3628,2009,1676,733,1326,368,8740,3
1610612758,Sacramento,Kings,2016,82,32,50,0.39,12,3,0,0,15,5,N/A,3105,6734,0.461,737,1960,0.376,1483,1913,0.775,715,2652,3367,1844,1667,627,1201,324,8430,24
1610612758,Sacramento,Kings,2017,82,27,55,0.329,12,4,0,0,15,5,N/A,3179,7063,0.45,738,1967,0.375,1008,1371,0.735,776,2578,3354,1768,1639,643,1125,340,8104,30
1610612758,Sacramento,Kings,2018,82,39,43,0.476,9,3,0,0,15,5,N/A,3541,7637,0.464,927,2455,0.378,1354,1865,0.726,906,2819,3725,2083,1751,679,1095,363,9363,9
1610612758,Sacramento,Kings,2019,72,31,41,0.431,12,4,0,0,15,5,N/A,2943,6364,0.462,914,2511,0.364,1127,1464,0.77,695,2372,3067,1713,1595,556,1043,293,7927,21
1610612758,Sacramento,Kings,2020,72,31,41,0.431,12,5,0,0,15,5,N/A,3067,6382,0.481,874,2400,0.364,1181,1585,0.745,674,2307,2981,1836,1400,543,963,358,8189,11
1610612758,Sacramento,Kings,2021,82,30,52,0.366,12,5,0,0,15,5,N/A,3321,7223,0.46,937,2722,0.344,1466,1908,0.768,784,2737,3521,1943,1552,588,1156,369,9045,16
1610612758,Sacramento,Kings,2022,82,48,34,0.585,3,1,3,4,15,5,N/A,3573,7232,0.494,1128,3060,0.369,1624,2055,0.79,782,2699,3481,2237,1616,574,1106,275,9898,1
1610612759,San Antonio,Spurs,2013,82,62,20,0.756,1,1,16,7,15,5,LEAGUE CHAMPION,3326,6844,0.486,698,1757,0.397,1289,1642,0.785,762,2786,3548,2064,1495,604,1180,420,8639,6
1610612759,San Antonio,Spurs,2014,82,55,27,0.671,6,3,3,4,15,5,N/A,3208,6854,0.468,677,1847,0.367,1368,1754,0.78,806,2772,3578,2000,1564,657,1146,444,8461,7
1610612759,San Antonio,Spurs,2015,82,67,15,0.817,2,1,6,4,15,5,N/A,3289,6797,0.484,570,1518,0.375,1342,1672,0.803,770,2831,3601,2010,1433,677,1071,485,8490,10
1610612759,San Antonio,Spurs,2016,82,61,21,0.744,2,1,8,8,15,5,N/A,3222,6864,0.469,753,1927,0.391,1440,1806,0.797,821,2777,3598,1954,1498,655,1101,484,8637,14
1610612759,San Antonio,Spurs,2017,82,47,35,0.573,7,3,1,4,15,5,N/A,3202,6999,0.457,696,1977,0.352,1324,1715,0.772,849,2777,3626,1868,1408,628,1078,460,8424,27
1610612759,San Antonio,Spurs,2018,82,48,34,0.585,7,2,3,4,15,5,N/A,3468,7248,0.478,812,2071,0.392,1408,1720,0.819,757,2910,3667,2013,1487,501,992,386,9156,18
1610612759,San Antonio,Spurs,2019,71,32,39,0.451,11,4,0,0,15,5,N/A,2995,6350,0.472,760,2021,0.376,1348,1664,0.81,640,2530,3170,1751,1377,518,895,390,8098,14
1610612759,San Antonio,Spurs,2020,72,33,39,0.458,10,3,0,0,15,5,N/A,3014,6518,0.462,716,2046,0.35,1254,1584,0.792,669,2489,3158,1759,1293,505,821,366,7998,20
1610612759,San Antonio,Spurs,2021,82,34,48,0.415,10,4,0,0,15,5,N/A,3546,7601,0.467,925,2626,0.352,1262,1673,0.754,901,2815,3716,2289,1483,626,1043,403,9279,8
1610612759,San Antonio,Spurs,2022,82,22,60,0.268,15,5,0,0,15,5,N/A,3533,7593,0.465,911,2640,0.345,1292,1739,0.743,965,2619,3584,2232,1630,572,1253,322,9269,23
1610612760,Oklahoma City,Thunder,2013,82,59,23,0.72,2,1,10,9,15,5,N/A,3194,6782,0.471,664,1839,0.361,1653,2052,0.806,887,2781,3668,1794,1858,678,1256,501,8705,5
1610612760,Oklahoma City,Thunder,2014,82,45,37,0.549,9,2,0,0,15,5,N/A,3184,7119,0.447,632,1864,0.339,1524,2020,0.754,1052,2844,3896,1681,1829,598,1205,454,8524,5
1610612760,Oklahoma City,Thunder,2015,82,55,27,0.671,3,1,11,7,15,5,N/A,3372,7082,0.476,678,1945,0.349,1616,2067,0.782,1071,2916,3987,1883,1691,603,1305,487,9038,2
1610612760,Oklahoma City,Thunder,2016,82,47,35,0.573,6,2,1,4,15,5,N/A,3237,7169,0.452,692,2116,0.327,1575,2113,0.745,1002,2821,3823,1721,1715,648,1230,408,8741,11
1610612760,Oklahoma City,Thunder,2017,82,48,34,0.585,4,2,2,4,15,5,N/A,3271,7221,0.453,881,2491,0.354,1421,1985,0.716,1024,2671,3695,1750,1653,743,1147,412,8844,12
1610612760,Oklahoma City,Thunder,2018,82,49,33,0.598,6,4,1,4,15,5,N/A,3497,7706,0.454,932,2677,0.348,1461,2049,0.713,1031,2911,3942,1917,1839,766,1145,425,9387,7
1610612760,Oklahoma City,Thunder,2019,72,44,28,0.611,5,2,3,4,15,5,N/A,2879,6156,0.468,770,2171,0.355,1422,1787,0.796,593,2495,3088,1562,1390,550,986,353,7950,20
1610612760,Oklahoma City,Thunder,2020,72,22,50,0.306,14,5,0,0,15,5,N/A,2795,6338,0.441,857,2529,0.339,1113,1536,0.725,715,2568,3283,1588,1305,504,1162,316,7560,28
1610612760,Oklahoma City,Thunder,2021,82,24,58,0.293,14,5,0,0,15,5,N/A,3141,7310,0.43,991,3066,0.323,1233,1632,0.756,854,2887,3741,1822,1497,622,1145,380,8506,30
1610612760,Oklahoma City,Thunder,2022,82,40,42,0.488,10,3,0,0,15,5,N/A,3533,7590,0.465,995,2797,0.356,1572,1944,0.809,934,2645,3579,2002,1722,676,1069,341,9633,5
1610612761,Toronto,Raptors,2013,82,48,34,0.585,3,1,3,4,15,5,N/A,2992,6718,0.445,713,1917,0.372,1608,2055,0.782,935,2552,3487,1737,1882,577,1159,343,8305,13
1610612761,Toronto,Raptors,2014,82,49,33,0.598,4,1,0,4,15,5,N/A,3108,6829,0.455,726,2060,0.352,1585,2014,0.787,881,2526,3407,1701,1712,615,1057,357,8527,4
1610612761,Toronto,Raptors,2015,82,56,26,0.683,2,1,10,10,15,5,N/A,3006,6669,0.451,708,1915,0.37,1702,2190,0.777,836,2724,3560,1536,1610,636,1073,449,8422,14
1610612761,Toronto,Raptors,2016,82,51,31,0.622,3,2,4,6,15,5,N/A,3211,6918,0.464,725,1996,0.363,1615,2028,0.796,871,2676,3547,1517,1708,677,1041,400,8762,10
1610612761,Toronto,Raptors,2017,82,59,23,0.72,1,1,4,6,15,5,N/A,3383,7169,0.472,968,2705,0.358,1422,1790,0.794,800,2807,3607,1995,1783,626,1095,500,9156,4
1610612761,Toronto,Raptors,2018,82,58,24,0.707,2,1,16,8,15,5,LEAGUE CHAMPION,3460,7305,0.474,1015,2771,0.366,1449,1803,0.804,786,2920,3706,2085,1724,680,1150,437,9384,8
1610612761,Toronto,Raptors,2019,72,53,19,0.736,2,1,7,4,15,5,N/A,2897,6331,0.458,995,2663,0.374,1329,1670,0.796,685,2583,3268,1816,1559,636,1067,358,8118,13
1610612761,Toronto,Raptors,2020,72,27,45,0.375,12,5,0,0,15,5,N/A,2859,6383,0.448,1041,2831,0.368,1252,1536,0.815,680,2314,2994,1735,1526,618,952,388,8011,19
1610612761,Toronto,Raptors,2021,82,48,34,0.585,5,3,2,4,15,5,N/A,3332,7489,0.445,979,2808,0.349,1327,1749,0.759,1095,2622,3717,1809,1607,738,1021,376,8970,20
1610612761,Toronto,Raptors,2022,82,41,41,0.5,9,5,0,0,15,5,N/A,3434,7489,0.459,880,2626,0.335,1506,1922,0.784,1043,2485,3528,1961,1641,772,956,424,9254,24
1610612762,Utah,Jazz,2013,82,25,57,0.305,15,5,0,0,15,5,N/A,2951,6652,0.444,543,1577,0.344,1346,1803,0.747,904,2477,3381,1664,1699,570,1200,366,7791,29
1610612762,Utah,Jazz,2014,82,38,44,0.463,11,3,0,0,15,5,N/A,2900,6492,0.447,610,1781,0.343,1391,1929,0.721,988,2617,3605,1632,1583,623,1256,489,7801,26
1610612762,Utah,Jazz,2015,82,40,42,0.488,9,3,0,0,15,5,N/A,2957,6593,0.449,694,1956,0.355,1402,1885,0.744,880,2665,3545,1554,1655,631,1224,425,8010,28
1610612762,Utah,Jazz,2016,82,51,31,0.622,5,1,4,7,15,5,N/A,3033,6515,0.466,791,2128,0.372,1401,1875,0.747,771,2774,3545,1651,1545,550,1118,410,8258,28
1610612762,Utah,Jazz,2017,82,48,34,0.585,5,3,5,6,15,5,N/A,3139,6797,0.462,887,2425,0.366,1375,1766,0.779,740,2807,3547,1839,1608,708,1205,420,8540,19
1610612762,Utah,Jazz,2018,82,50,32,0.61,5,3,1,4,15,5,N/A,3314,7082,0.468,993,2789,0.356,1540,2092,0.736,820,2981,3801,2133,1728,663,1240,483,9161,17
1610612762,Utah,Jazz,2019,72,44,28,0.611,6,3,3,4,15,5,N/A,2886,6130,0.471,963,2537,0.38,1278,1641,0.779,656,2577,3233,1615,1468,438,1089,292,8013,18
1610612762,Utah,Jazz,2020,72,52,20,0.722,1,1,6,5,15,5,N/A,2971,6344,0.468,1205,3098,0.389,1235,1546,0.799,765,2709,3474,1703,1335,474,1023,371,8382,4
1610612762,Utah,Jazz,2021,82,49,33,0.598,5,1,2,4,15,5,N/A,3327,7067,0.471,1192,3308,0.36,1470,1916,0.767,884,2916,3800,1836,1547,588,1148,402,9316,7
1610612762,Utah,Jazz,2022,82,37,45,0.451,12,4,0,0,15,5,N/A,3485,7365,0.473,1094,3099,0.353,1536,1955,0.786,968,2794,3762,2129,1679,500,1259,429,9600,7
1610612763,Memphis,Grizzlies,2013,82,50,32,0.61,7,3,3,4,15,5,N/A,3122,6723,0.464,405,1147,0.353,1235,1666,0.741,950,2526,3476,1792,1568,631,1124,375,7884,27
